Date,gasprice,Day,Mean TemperatureF,PrecipitationIn, Events,Smartrip,Ridership
8/20/2014,3.324,Wednesday,81,0.26,Rain-Thunderstorm,130,710000
8/21/2014,3.324,Thursday,81,0.01,Rain,130,717000
8/22/2014,3.324,Friday,79,T,Rain,130,685000
8/23/2014,3.324,Saturday,74,0.21,Rain,130,298000
8/24/2014,3.324,Sunday,75,0,,130,237000
8/25/2014,3.287,Monday,75,0,,130,655000
8/26/2014,3.287,Tuesday,78,0,,130,696000
8/27/2014,3.287,Wednesday,79,0,Fog,130,704000
8/28/2014,3.287,Thursday,79,0,,130,696000
8/29/2014,3.287,Friday,75,0,,130,653000
8/30/2014,3.287,Saturday,78,0,,130,314000
8/31/2014,3.287,Sunday,87,0.27,Rain-Thunderstorm,130,220000
9/1/2014,3.263,Monday,86,0.02,Rain-Thunderstorm,130,191000
9/2/2014,3.263,Tuesday,86,0.08,Rain-Thunderstorm,130,662000
9/3/2014,3.263,Wednesday,83,0,,130,711000
9/4/2014,3.263,Thursday,83,0,,130,719000
9/5/2014,3.263,Friday,85,0,,130,714000
9/6/2014,3.263,Saturday,85,0.1,Rain-Thunderstorm,130,301000
9/7/2014,3.263,Sunday,77,0,,130,219000
9/8/2014,3.25,Monday,74,T,Rain,130,698000
9/9/2014,3.25,Tuesday,75,T,,130,744000
9/10/2014,3.25,Wednesday,77,0,,130,758000
9/11/2014,3.25,Thursday,82,0,,130,725000
9/12/2014,3.25,Friday,74,0,,130,722000
9/13/2014,3.25,Saturday,68,0.23,Rain,130,309000
9/14/2014,3.25,Sunday,65,0,,130,237000
9/15/2014,3.204,Monday,68,0,,130,692000
9/16/2014,3.204,Tuesday,72,T,,130,736000
9/17/2014,3.204,Wednesday,69,0,,130,746000
9/18/2014,3.204,Thursday,73,0,,130,739000
9/19/2014,3.204,Friday,70,0,,130,718000
9/20/2014,3.204,Saturday,74,0,,130,339000
9/21/2014,3.204,Sunday,75,T,,130,216000
9/22/2014,3.183,Monday,68,0,,130,713000
9/23/2014,3.183,Tuesday,65,0,,130,745000
9/24/2014,3.183,Wednesday,66,0.04,Rain,130,734000
9/25/2014,3.183,Thursday,66,0.64,Rain,130,740000
9/26/2014,3.183,Friday,70,0,Rain,130,748000
9/27/2014,3.183,Saturday,73,0,,130,360000
9/28/2014,3.183,Sunday,72,0,,130,228000
9/29/2014,3.195,Monday,70,0,,130,681000
9/30/2014,3.195,Tuesday,73,T,Rain,130,722000
10/1/2014,3.195,Wednesday,72,0.05,Rain,130,733000
10/2/2014,3.195,Thursday,71,0,Rain,130,748000
10/3/2014,3.195,Friday,69,0.09,Rain,130,745000
10/4/2014,3.195,Saturday,61,0.03,Rain,130,348000
10/5/2014,3.195,Sunday,55,0,,130,222000
10/6/2014,3.145,Monday,63,T,,130,712000
10/7/2014,3.145,Tuesday,69,0.15,Rain-Thunderstorm,130,733000
10/8/2014,3.145,Wednesday,70,T,Rain,130,747000
10/9/2014,3.145,Thursday,66,0,,130,753000
10/10/2014,3.145,Friday,61,0.08,Rain,130,701000
10/11/2014,3.145,Saturday,58,0.4,Rain,130,324000
10/12/2014,3.145,Sunday,59,0,,130,295000
10/13/2014,3.059,Monday,65,0.1,Fog-Rain,130,377000
10/14/2014,3.059,Tuesday,73,0,,130,737000
10/15/2014,3.059,Wednesday,71,1.44,Fog-Rain-Thunderstorm,130,717000
10/16/2014,3.059,Thursday,64,0.02,Rain,130,753000
10/17/2014,3.059,Friday,66,0,,130,743000
10/18/2014,3.059,Saturday,65,0,,130,346000
10/19/2014,3.059,Sunday,56,0,,130,214000
10/20/2014,2.971,Monday,58,0.01,Rain,130,692000
10/21/2014,2.971,Tuesday,64,0.23,Rain,130,725000
10/22/2014,2.971,Wednesday,57,0.86,Rain,130,713000
10/23/2014,2.971,Thursday,61,0,,130,750000
10/24/2014,2.971,Friday,63,0,,130,743000
10/25/2014,2.971,Saturday,62,0,,130,357000
10/26/2014,2.971,Sunday,62,0,,130,310000
10/27/2014,2.884,Monday,59,0,,130,685000
10/28/2014,2.884,Tuesday,69,0,,130,727000
10/29/2014,2.884,Wednesday,61,0.03,Rain,130,730000
10/30/2014,2.884,Thursday,56,0,,130,732000
10/31/2014,2.884,Friday,53,0,,130,729000
11/1/2014,2.884,Saturday,51,T,Rain,130,291000
11/2/2014,2.884,Sunday,49,T,Rain,130,197000
11/3/2014,2.816,Monday,55,0,,130,681000
11/4/2014,2.816,Tuesday,58,0,,130,723000
11/5/2014,2.816,Wednesday,61,0.01,Rain,130,741000
11/6/2014,2.816,Thursday,60,0.51,Rain,130,746000
11/7/2014,2.816,Friday,51,T,,130,730000
11/8/2014,2.816,Saturday,45,0,,130,346000
11/9/2014,2.816,Sunday,53,0,,130,216000
11/10/2014,2.801,Monday,54,0,,130,643000
11/11/2014,2.801,Tuesday,58,0,Rain,130,525000
11/12/2014,2.801,Wednesday,57,0,Fog,130,734000
11/13/2014,2.801,Thursday,44,0.03,Rain,130,734000
11/14/2014,2.801,Friday,40,0,,130,741000
11/15/2014,2.801,Saturday,40,0,,130,331000
11/16/2014,2.801,Sunday,43,0.01,Rain,130,220000
11/17/2014,2.754,Monday,47,0.71,Rain,130,687000
11/18/2014,2.754,Tuesday,34,0,,130,733000
11/19/2014,2.754,Wednesday,31,0,,130,745000
11/20/2014,2.754,Thursday,46,0,,130,728000
11/21/2014,2.754,Friday,35,0,,130,704000
11/22/2014,2.754,Saturday,39,0,,130,291000
11/23/2014,2.754,Sunday,48,0.13,Rain,130,178000
11/24/2014,2.708,Monday,65,0.18,Rain,130,671000
11/25/2014,2.708,Tuesday,59,0,,130,690000
11/26/2014,2.708,Wednesday,44,1.06,Rain-Snow,130,502000
11/27/2014,2.708,Thursday,44,T,,130,114000
11/28/2014,2.708,Friday,38,0,,130,336000
11/29/2014,2.708,Saturday,42,0,,130,239000
11/30/2014,2.708,Sunday,54,0,,130,167000
12/1/2014,2.68,Monday,58,0.24,Rain,130,666000
12/2/2014,2.68,Tuesday,42,0.57,Rain,130,708000
12/3/2014,2.68,Wednesday,48,0.05,Rain,130,740000
12/4/2014,2.68,Thursday,42,T,Rain,130,752000
12/5/2014,2.68,Friday,42,T,Rain,130,711000
12/6/2014,2.68,Saturday,49,0.48,Rain,130,268000
12/7/2014,2.68,Sunday,44,T,,130,213000
12/8/2014,2.597,Monday,37,T,,130,675000
12/9/2014,2.597,Tuesday,41,0.33,Rain,130,698000
12/10/2014,2.597,Wednesday,46,0,,130,729000
12/11/2014,2.597,Thursday,41,T,,130,726000
12/12/2014,2.597,Friday,42,0,,130,703000
12/13/2014,2.597,Saturday,40,0,,130,367000
12/14/2014,2.597,Sunday,46,0,,130,192000
12/15/2014,2.493,Monday,49,0,,130,677000
12/16/2014,2.493,Tuesday,45,0.4,Rain,130,658000
12/17/2014,2.493,Wednesday,49,0,,130,717000
12/18/2014,2.493,Thursday,40,0,,130,698000
12/19/2014,2.493,Friday,39,0,,130,642000
12/20/2014,2.493,Saturday,35,0,,130,272000
12/21/2014,2.493,Sunday,40,0,,130,184000
12/22/2014,2.375,Monday,37,0.24,Rain-Snow,130,551000
12/23/2014,2.375,Tuesday,44,0.05,Fog-Rain,130,529000
12/24/2014,2.375,Wednesday,53,0.88,Fog-Rain,130,320000
12/25/2014,2.375,Thursday,54,0.12,Rain,130,75000
12/26/2014,2.375,Friday,44,0,,130,255000
12/27/2014,2.375,Saturday,48,0,,130,254000
12/28/2014,2.375,Sunday,52,0.08,Rain,130,182000
12/29/2014,2.281,Monday,46,0.05,Rain,130,505000
12/30/2014,2.281,Tuesday,38,0,,130,531000
12/31/2014,2.281,Wednesday,34,0,,130,482000
